IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,22223,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992650519,1700992650554
6,10.215.173.1,41528,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1738,4240,12,12,1700992659832,1700992721643
17,10.215.173.1,31417,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1700992659837,1700992659894
17,10.215.173.1,39917,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992697068,1700992697122
6,10.215.173.1,35398,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1700992697141,1700992757759
17,10.215.173.1,59351,157.240.11.52,443,10334,Instagram,QUIC,Active,i.instagram.com,81663,67882,89,96,1700992710610,1700992761450
17,10.215.173.1,32397,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1700992710616,1700992710663
6,10.215.173.1,49804,31.13.70.3,443,10334,Instagram,HTTPS,Active,edge-mqtt.facebook.com,5839,4511,21,18,1700992711355,1700992761301
17,10.215.173.1,37639,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992711360,1700992711390
17,10.215.173.1,21401,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992758770,1700992758821
6,10.215.173.1,59562,157.240.22.175,5222,10334,Instagram,TCP,Active,z-p42-chat-e2ee-ig.facebook.com,1813,569,11,8,1700992758825,1700992759102
