IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,50732,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077282196,1701077282248
6,10.215.173.1,57694,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1816,6291,14,14,1701077282242,1701077342497
17,10.215.173.1,29168,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701077282245,1701077282281
6,10.215.173.1,44502,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1701077282251,1701077342497
17,10.215.173.1,43277,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077291340,1701077291373
6,10.215.173.1,44912,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3707,1379,21,16,1701077291346,1701077352612
6,10.215.173.1,59916,157.240.22.19,443,10334,Instagram,HTTPS,Closed,web.facebook.com,2516,3453,11,9,1701077317723,1701077378217
17,10.215.173.1,53669,10.215.173.2,53,10334,Instagram,DNS,Closed,web.facebook.com,62,121,1,1,1701077317732,1701077317767
17,10.215.173.1,57155,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,224038,18218,247,120,1701077337089,1701077544659
17,10.215.173.1,20819,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701077337097,1701077337141
17,10.215.173.1,31701,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077343505,1701077343548
6,10.215.173.1,54776,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,729,12,12,1701077343553,1701077408677
6,10.215.173.1,60916,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5835,4524,23,19,1701077352629,1701077413918
17,10.215.173.1,20168,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077352640,1701077352678
17,10.215.173.1,42696,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,5790,4910,9,11,1701077372081,1701077372382
17,10.215.173.1,27840,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701077372083,1701077372132
17,10.215.173.1,27500,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077409689,1701077409772
6,10.215.173.1,33432,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,689,12,11,1701077409778,1701077470423
17,10.215.173.1,54951,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,67814,74593,87,104,1701077413193,1701077532108
17,10.215.173.1,31468,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701077413201,1701077413247
17,10.215.173.1,48855,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077413931,1701077413966
6,10.215.173.1,34178,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3668,1498,20,19,1701077413935,1701077475423
17,10.215.173.1,38171,157.240.22.63,443,10334,Instagram,QUIC,Closed,scontent-sjc3-1.cdninstagram.com,3268298,302128658,26943,243610,1701077429424,1701078978920
17,10.215.173.1,44500,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077471431,1701077471470
6,10.215.173.1,46156,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,649,12,10,1701077471475,1701077536690
17,10.215.173.1,25010,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077475435,1701077475471
6,10.215.173.1,55750,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5717,4523,20,19,1701077475439,1701077536691
6,10.215.173.1,46722,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5755,4525,21,19,1701077536706,1701077597942
17,10.215.173.1,18345,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077536715,1701077536749
17,10.215.173.1,58372,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077536898,1701077536939
6,10.215.173.1,53638,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,609,11,9,1701077536943,1701077597943
6,10.215.173.1,43776,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5717,4444,20,17,1701077597969,1701077658605
17,10.215.173.1,44256,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077597977,1701077598013
17,10.215.173.1,27649,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077598245,1701077598287
6,10.215.173.1,41258,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701077598293,1701077658605
17,10.215.173.1,38644,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,12783,16109,21,33,1701077622947,1701077627523
17,10.215.173.1,34882,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701077622955,1701077623005
17,10.215.173.1,52417,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,154283,14038,178,89,1701077650594,1701077833548
17,10.215.173.1,60449,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701077650601,1701077650650
6,10.215.173.1,52636,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5757,4404,21,16,1701077658613,1701077719860
17,10.215.173.1,44291,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077658622,1701077658651
17,10.215.173.1,52358,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077658818,1701077658853
6,10.215.173.1,60060,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,609,11,9,1701077658871,1701077719861
17,10.215.173.1,44383,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,70758,111409,95,140,1701077677212,1701077768110
17,10.215.173.1,30816,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701077677219,1701077677259
6,10.215.173.1,33378,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5595,4405,17,16,1701077719877,1701077781296
17,10.215.173.1,64575,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077719887,1701077719925
17,10.215.173.1,61207,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077720236,1701077720276
6,10.215.173.1,33996,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1893,609,13,9,1701077720283,1701077781297
17,10.215.173.1,7910,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077781313,1701077781349
6,10.215.173.1,46102,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3628,1379,19,16,1701077781325,1701077842303
17,10.215.173.1,43332,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077781546,1701077781586
6,10.215.173.1,58908,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701077781602,1701077842303
17,10.215.173.1,33438,157.240.22.63,443,10334,Instagram,QUIC,Closed,i.instagram.com,72045,73764,90,99,1701077824595,1701077875122
17,10.215.173.1,27693,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701077824606,1701077824653
6,10.215.173.1,58486,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3588,1419,18,17,1701077842326,1701077903599
17,10.215.173.1,18608,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077842335,1701077842370
17,10.215.173.1,7170,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077842548,1701077842590
6,10.215.173.1,58104,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,609,11,9,1701077842598,1701077903605
17,10.215.173.1,56418,157.240.22.25,443,10334,Instagram,QUIC,Closed,cdn.fbsbx.com,3247,112394,13,96,1701077865315,1701077865410
17,10.215.173.1,55647,10.215.173.2,53,10334,Instagram,DNS,Closed,scontent-sjc3-1.xx.fbcdn.net,74,90,1,1,1701077865319,1701077865357
17,10.215.173.1,3690,10.215.173.2,53,10334,Instagram,DNS,Closed,external-sjc3-1.xx.fbcdn.net,74,120,1,1,1701077865453,1701077865493
17,10.215.173.1,53316,157.240.22.25,443,10334,Instagram,QUIC,Closed,scontent-sjc3-1.xx.fbcdn.net,4385,43254,9,41,1701077865457,1701077865536
6,10.215.173.1,47142,157.240.22.25,443,10334,Instagram,HTTPS,Closed,external-sjc3-1.xx.fbcdn.net,546,3681,6,6,1701077865460,1701077929209
6,10.215.173.1,47146,157.240.22.25,443,10334,Instagram,HTTPS,Closed,external-sjc3-1.xx.fbcdn.net,546,3679,6,6,1701077865462,1701077929209
17,10.215.173.1,44082,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,48979,4703,48,23,1701077865830,1701077898671
17,10.215.173.1,33678,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701077865833,1701077865880
6,10.215.173.1,36830,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3589,1298,18,14,1701077903634,1701077965186
17,10.215.173.1,23934,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077903642,1701077903677
17,10.215.173.1,25624,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077904183,1701077904220
6,10.215.173.1,56496,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,609,11,9,1701077904228,1701077965186
17,10.215.173.1,52504,157.240.22.63,443,10334,Instagram,QUIC,Closed,i.instagram.com,113954,190704,180,266,1701077930215,1701078138590
17,10.215.173.1,10670,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701077930223,1701077930264
17,10.215.173.1,47120,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,164999,14007,183,89,1701077953368,1701078082228
17,10.215.173.1,2043,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701077953375,1701077953419
6,10.215.173.1,47406,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3824,2444,22,21,1701077965206,1701078103716
17,10.215.173.1,38884,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701077965217,1701077965258
17,10.215.173.1,10847,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701077965433,1701077965474
6,10.215.173.1,58074,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701077965481,1701078027061
17,10.215.173.1,53444,157.240.22.25,443,10334,Instagram,QUIC,Closed,external-sjc3-1.xx.fbcdn.net,2750,45570,9,42,1701077998742,1701077998815
6,10.215.173.1,36120,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,2566,14149,21,20,1701078000667,1701078098678
17,10.215.173.1,11231,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701078000669,1701078000710
17,10.215.173.1,57108,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078028071,1701078028121
6,10.215.173.1,45978,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078028125,1701078088509
17,10.215.173.1,41582,157.240.22.25,443,10334,Instagram,QUIC,Closed,cdn.fbsbx.com,10554,352990,51,311,1701078046859,1701078047611
17,10.215.173.1,44748,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078089519,1701078089572
6,10.215.173.1,42808,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1893,609,13,9,1701078089579,1701078149896
17,10.215.173.1,49368,157.240.22.25,443,10334,Instagram,QUIC,Closed,cdn.fbsbx.com,4787,54423,16,57,1701078100350,1701078101235
6,10.215.173.1,35140,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3667,1499,20,19,1701078103725,1701078165164
17,10.215.173.1,39961,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078103727,1701078103763
17,10.215.173.1,55267,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,48211,4594,48,22,1701078114641,1701078135192
17,10.215.173.1,50871,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078114647,1701078114690
17,10.215.173.1,27992,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078150906,1701078151028
6,10.215.173.1,53906,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,649,12,10,1701078151035,1701078211210
17,10.215.173.1,12984,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078165190,1701078165229
6,10.215.173.1,40248,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3548,1339,17,15,1701078165201,1701078226420
17,10.215.173.1,33140,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,11170,2794,12,8,1701078166222,1701078166434
17,10.215.173.1,49760,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078166227,1701078166271
17,10.215.173.1,37285,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,76244,83020,88,104,1701078183553,1701078219959
17,10.215.173.1,52514,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078183557,1701078183596
17,10.215.173.1,35274,31.13.70.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,43279,4595,45,22,1701078204261,1701078221958
17,10.215.173.1,61035,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078204267,1701078204314
17,10.215.173.1,54638,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078212216,1701078212257
6,10.215.173.1,42868,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078212262,1701078272207
6,10.215.173.1,38122,157.240.22.19,443,10334,Instagram,HTTPS,Closed,web.facebook.com,2535,3563,12,11,1701078217860,1701078282364
17,10.215.173.1,23413,10.215.173.2,53,10334,Instagram,DNS,Closed,web.facebook.com,62,121,1,1,1701078217867,1701078217908
17,10.215.173.1,13106,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078226438,1701078226475
6,10.215.173.1,51594,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3668,1300,20,14,1701078226445,1701078287405
6,10.215.173.1,52672,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1735,7702,12,12,1701078248959,1701078312698
17,10.215.173.1,17532,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701078248973,1701078249021
17,10.215.173.1,45040,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,71371,9363,90,54,1701078254840,1701078364830
17,10.215.173.1,42509,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078254845,1701078254886
17,10.215.173.1,64080,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078273220,1701078273262
6,10.215.173.1,35516,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078273270,1701078333090
17,10.215.173.1,39063,157.240.22.63,443,10334,Instagram,QUIC,Closed,i.instagram.com,7768,7549,11,15,1701078276540,1701078304878
17,10.215.173.1,36378,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078276550,1701078276596
6,10.215.173.1,52206,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3667,1379,20,16,1701078287424,1701078348391
17,10.215.173.1,22876,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078287433,1701078287469
17,10.215.173.1,15538,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078334104,1701078334160
6,10.215.173.1,37446,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1701078334166,1701078394928
6,10.215.173.1,54808,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3628,1379,19,16,1701078348411,1701078410317
17,10.215.173.1,3176,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078348417,1701078348455
17,10.215.173.1,58338,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,16832,19964,25,36,1701078354773,1701078359132
17,10.215.173.1,64648,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078354780,1701078354827
17,10.215.173.1,37686,157.240.22.63,443,10334,Instagram,QUIC,Closed,i.instagram.com,14244,22115,28,40,1701078390834,1701078407608
17,10.215.173.1,18039,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078395937,1701078395988
6,10.215.173.1,53308,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078395995,1701078456023
17,10.215.173.1,34901,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078410332,1701078410366
6,10.215.173.1,33636,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5834,4525,23,19,1701078410335,1701078471047
17,10.215.173.1,47433,31.13.70.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,19007,2947,17,10,1701078416302,1701078416580
17,10.215.173.1,29920,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078416307,1701078416351
17,10.215.173.1,42514,31.13.70.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,4615,2794,7,8,1701078452420,1701078452660
17,10.215.173.1,18606,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078452426,1701078452513
17,10.215.173.1,1373,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078457031,1701078457084
6,10.215.173.1,58260,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1701078457090,1701078516937
6,10.215.173.1,37034,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5794,4483,22,18,1701078471071,1701078532140
17,10.215.173.1,35569,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078471076,1701078471110
17,10.215.173.1,38828,31.13.70.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,9687,2794,11,8,1701078483290,1701078483522
17,10.215.173.1,56004,157.240.22.63,443,10334,Instagram,QUIC,Closed,i.instagram.com,88715,121689,114,162,1701078513164,1701078602069
17,10.215.173.1,34582,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078513171,1701078513213
17,10.215.173.1,38762,31.13.70.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,137459,12619,158,80,1701078514341,1701078656408
17,10.215.173.1,44148,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078514349,1701078514394
17,10.215.173.1,7367,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078517946,1701078517988
6,10.215.173.1,39762,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078517994,1701078582793
17,10.215.173.1,54601,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078532161,1701078532197
6,10.215.173.1,42688,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3748,1419,22,17,1701078532165,1701078593055
17,10.215.173.1,23526,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078583803,1701078583835
6,10.215.173.1,35368,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078583842,1701078644079
17,10.215.173.1,17614,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078593075,1701078593118
6,10.215.173.1,46694,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3837,5475,23,22,1701078593085,1701078730908
6,10.215.173.1,42504,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1740,6323,12,12,1701078611577,1701078674460
17,10.215.173.1,31202,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701078611588,1701078611626
17,10.215.173.1,22700,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078645089,1701078645131
6,10.215.173.1,44368,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1701078645137,1701078705479
17,10.215.173.1,49264,31.13.70.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,17545,32822,31,53,1701078645580,1701078653895
17,10.215.173.1,30911,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078645584,1701078645624
17,10.215.173.1,52463,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,42158,4550,45,21,1701078691314,1701078712551
17,10.215.173.1,29816,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078691321,1701078691367
6,10.215.173.1,38482,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1619,4775,9,9,1701078706375,1701078766910
17,10.215.173.1,16933,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701078706378,1701078706417
17,10.215.173.1,35643,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078706487,1701078706526
6,10.215.173.1,48564,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,689,12,11,1701078706531,1701078766910
17,10.215.173.1,48919,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,154754,378170,212,433,1701078707766,1701078784737
17,10.215.173.1,36833,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078707773,1701078707816
17,10.215.173.1,50154,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078730929,1701078730966
6,10.215.173.1,54298,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,6863,10218,31,28,1701078730933,1701078874079
17,10.215.173.1,52385,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,209746,18569,239,125,1701078743936,1701078953869
17,10.215.173.1,61480,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1701078743941,1701078743977
17,10.215.173.1,50212,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078767917,1701078767977
6,10.215.173.1,33640,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1701078767981,1701078828144
17,10.215.173.1,43844,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,10175,14318,17,27,1701078828614,1701078848716
17,10.215.173.1,39515,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078828622,1701078828671
17,10.215.173.1,40021,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078829156,1701078829212
6,10.215.173.1,46422,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1701078829220,1701078889210
6,10.215.173.1,43858,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,2127,9224,16,15,1701078831884,1701078909571
17,10.215.173.1,52020,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701078831888,1701078831920
6,10.215.173.1,33856,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,4214,10419,29,25,1701078874094,1701079092595
17,10.215.173.1,49053,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1701078874101,1701078874137
17,10.215.173.1,38317,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,53323,174336,122,248,1701078883856,1701078991975
17,10.215.173.1,2510,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1701078883861,1701078883907
17,10.215.173.1,54466,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1701078890219,1701078890258
6,10.215.173.1,51746,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1893,609,13,9,1701078890263,1701078950592
6,10.215.173.1,35416,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1775,8448,13,13,1701078923962,1701078986192
17,10.215.173.1,52399,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1701078923965,1701078923998
